                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    139,                 2.1641,                0.96255,                0.93593,                0.79516,                 0.7757,                0.84188,                0.38905,                 1.8786,                0.93155,                0.89399,              0.0072676,              0.0072676,              0.0072676
                    140,                 1.9704,                0.93923,                0.89154,                0.83097,                0.76636,                0.84661,                0.27143,                 2.4036,                 1.1279,                0.90464,              0.0072478,              0.0072478,              0.0072478
                    141,                  2.039,                0.94286,                0.92429,                0.81655,                0.70722,                0.81173,                0.38805,                 1.8338,                0.97239,                   0.89,               0.007228,               0.007228,               0.007228
                    142,                 2.0405,                 1.0726,                0.94239,                0.85825,                 0.6729,                0.80591,                0.32009,                 1.9719,                0.95935,                0.89874,              0.0072082,              0.0072082,              0.0072082
                    143,                 1.7935,                0.91218,                0.88362,                0.84618,                0.79439,                0.88097,                0.35526,                 1.9803,                 1.0839,                 0.8919,              0.0071884,              0.0071884,              0.0071884
                    144,                 1.9323,                0.89257,                0.93606,                0.90701,                0.72925,                  0.878,                0.40702,                 1.7848,                0.89507,                0.88275,              0.0071686,              0.0071686,              0.0071686
                    145,                 1.9051,                0.89471,                0.95126,                0.83256,                0.71963,                0.83698,                 0.4067,                 1.7365,                0.81042,                 0.8829,              0.0071488,              0.0071488,              0.0071488
                    146,                 1.8593,                 1.0056,                0.91919,                0.81864,                 0.7757,                0.85969,                0.41256,                 1.7052,                0.78193,                0.90288,               0.007129,               0.007129,               0.007129
                    147,                 1.9106,                 0.9162,                  0.956,                0.82818,                0.72074,                0.86023,                0.41608,                 1.8793,                0.80335,                0.90965,              0.0071092,              0.0071092,              0.0071092
                    148,                 1.8749,                0.95268,                0.93189,                0.89089,                0.71963,                0.87893,                 0.4513,                 1.7383,                0.86318,                0.89396,              0.0070894,              0.0070894,              0.0070894
                    149,                 1.9656,                0.97591,                0.95152,                0.84085,                 0.7757,                0.87015,                0.45969,                  1.713,                 0.8359,                0.90196,              0.0070696,              0.0070696,              0.0070696
                    150,                 1.7916,                0.95872,                0.94997,                0.78535,                0.68391,                0.79532,                0.34222,                 2.0979,                0.91106,                0.91499,              0.0070498,              0.0070498,              0.0070498
                    151,                  2.062,                0.95308,                 0.9324,                0.75581,                0.78103,                 0.8396,                0.40136,                 1.8996,                0.87211,                   0.89,                0.00703,                0.00703,                0.00703
                    152,                 1.9663,                0.95482,                0.91838,                0.83972,                0.73448,                0.83925,                0.43479,                  1.637,                0.79285,                0.90625,              0.0070102,              0.0070102,              0.0070102
                    153,                  2.112,                 1.0142,                0.97382,                0.83673,                0.74766,                 0.8669,                 0.4256,                 1.7537,                0.80837,                0.91376,              0.0069904,              0.0069904,              0.0069904
                    154,                 1.9576,                0.86294,                0.95336,                 0.8903,                0.75853,                0.88463,                0.46591,                 1.6394,                0.73985,                0.90058,              0.0069706,              0.0069706,              0.0069706
                    155,                 1.9656,                0.88697,                0.92869,                0.87686,                0.79859,                0.89176,                0.48173,                 1.6123,                0.74848,                0.89908,              0.0069508,              0.0069508,              0.0069508
                    156,                 1.8438,                0.88896,                0.91003,                0.87311,                0.79439,                 0.9082,                0.41743,                 1.9019,                0.87395,                0.89784,               0.006931,               0.006931,               0.006931
                    157,                 1.7907,                0.86435,                0.93207,                0.91117,                0.86283,                0.92287,                0.39608,                 1.9939,                0.88084,                0.90377,              0.0069112,              0.0069112,              0.0069112
                    158,                 1.9595,                0.88386,                0.96392,                 0.9078,                0.85047,                0.93571,                0.49743,                 1.5821,                0.80561,                 0.9021,              0.0068914,              0.0068914,              0.0068914
                    159,                 1.7847,                0.82279,                0.92152,                0.87903,                0.81494,                0.89478,                0.41765,                 1.6426,                0.80058,                0.90098,              0.0068716,              0.0068716,              0.0068716
                    160,                 1.8795,                0.88066,                0.90028,                0.89352,                0.80374,                0.92475,                0.48889,                 1.5405,                 0.7801,                0.89027,              0.0068518,              0.0068518,              0.0068518
                    161,                  1.933,                0.88222,                   0.89,                0.91804,                0.82243,                 0.9394,                0.45897,                 1.8558,                0.85794,                 0.9032,               0.006832,               0.006832,               0.006832
                    162,                 1.7311,                0.81012,                0.92314,                0.93365,                0.78505,                 0.9196,                0.48322,                 1.6098,                0.82064,                0.89056,              0.0068122,              0.0068122,              0.0068122
                    163,                 1.9567,                0.90448,                0.90275,                0.92428,                0.79854,                0.92828,                0.48567,                 1.6352,                 0.8037,                0.88375,              0.0067924,              0.0067924,              0.0067924
                    164,                 1.8935,                  0.938,                0.89649,                0.89676,                0.82243,                0.91999,                0.51975,                 1.4906,                0.77317,                0.87686,              0.0067726,              0.0067726,              0.0067726
                    165,                 1.8034,                0.97034,                0.92028,                0.94879,                0.86574,                0.95931,                0.52371,                 1.5577,                0.81858,                0.87833,              0.0067528,              0.0067528,              0.0067528
                    166,                 1.7725,                0.86325,                 0.9045,                0.87189,                0.85047,                0.92836,                0.50385,                 1.5961,                0.87105,                0.89539,               0.006733,               0.006733,               0.006733
                    167,                 1.8428,                0.81097,                0.88429,                0.85284,                0.83178,                0.90322,                0.49904,                 1.4773,                0.83482,                0.90033,              0.0067132,              0.0067132,              0.0067132
                    168,                 1.7263,                0.79608,                0.90535,                0.89133,                0.84112,                0.93702,                0.51567,                 1.4986,                0.80687,                0.88534,              0.0066934,              0.0066934,              0.0066934
                    169,                 1.7124,                0.83977,                0.89618,                 0.8869,                0.83178,                0.91148,                0.49112,                 1.5213,                0.81236,                0.88461,              0.0066736,              0.0066736,              0.0066736
                    170,                 1.9618,                0.86339,                0.97375,                0.77497,                0.77246,                 0.8127,                0.43107,                 1.4993,                0.77266,                0.88412,              0.0066538,              0.0066538,              0.0066538
                    171,                 1.6461,                0.86306,                0.90696,                0.90016,                0.84261,                0.92852,                0.48048,                 1.5509,                0.77084,                0.87757,               0.006634,               0.006634,               0.006634
                    172,                 1.7023,                0.86174,                0.91345,                0.94877,                 0.8654,                0.94344,                0.51321,                 1.4631,                0.75993,                0.86476,              0.0066142,              0.0066142,              0.0066142
                    173,                 1.7778,                 0.9081,                0.92269,                0.92065,                0.85981,                 0.9322,                0.44433,                 1.6605,                0.83475,                0.86351,              0.0065944,              0.0065944,              0.0065944
                    174,                 1.7554,                0.86237,                0.89703,                0.89045,                0.83561,                0.91156,                0.48672,                 1.4598,                0.77345,                0.87078,              0.0065746,              0.0065746,              0.0065746
                    175,                  1.807,                0.88459,                 0.9344,                0.76837,                0.80606,                0.86781,                0.43106,                 1.5628,                0.92457,                0.89332,              0.0065548,              0.0065548,              0.0065548
                    176,                 1.8342,                0.79778,                0.92853,                0.81114,                0.76268,                0.86408,                0.32171,                 2.0665,                 1.0115,                0.91405,               0.006535,               0.006535,               0.006535
                    177,                  1.885,                0.90087,                0.90819,                0.89964,                  0.754,                0.89465,                0.41301,                 1.8117,                0.84113,                0.90228,              0.0065152,              0.0065152,              0.0065152
                    178,                 1.7619,                0.77203,                0.89588,                0.78555,                0.74766,                0.86026,                0.45511,                 1.6307,                0.85803,                0.89227,              0.0064954,              0.0064954,              0.0064954
                    179,                   1.82,                0.86343,                0.92725,                0.88825,                 0.8172,                0.91126,                0.50221,                 1.5045,                0.75333,                0.88178,              0.0064756,              0.0064756,              0.0064756
                    180,                  1.684,                0.86573,                0.93118,                0.87833,                0.80966,                0.91095,                0.48662,                 1.5983,                0.77805,                0.87805,              0.0064558,              0.0064558,              0.0064558
                    181,                  1.829,                0.78658,                0.88345,                0.86095,                0.84112,                0.91787,                0.39601,                 1.9799,                 0.9389,                 0.8875,               0.006436,               0.006436,               0.006436
                    182,                 1.8342,                0.88727,                0.93178,                0.87777,                0.75701,                0.87346,                0.48807,                 1.4234,                0.82434,                0.87828,              0.0064162,              0.0064162,              0.0064162
                    183,                 1.7457,                0.83007,                0.91618,                0.86351,                0.79439,                 0.8855,                0.46344,                 1.5066,                0.89145,                0.87841,              0.0063964,              0.0063964,              0.0063964
                    184,                 1.7197,                0.79857,                0.91244,                0.85127,                0.80374,                0.87777,                 0.4352,                 1.7897,                  1.017,                  0.902,              0.0063766,              0.0063766,              0.0063766
                    185,                 1.7073,                0.80169,                0.92225,                0.86485,                0.83733,                 0.8763,                0.38984,                 1.8999,                   1.27,                0.90832,              0.0063568,              0.0063568,              0.0063568
                    186,                 1.7596,                0.89818,                0.91153,                0.87412,                0.85981,                0.91661,                0.45079,                 1.5708,                0.99174,                0.89852,               0.006337,               0.006337,               0.006337
                    187,                 1.9009,                0.90976,                0.93954,                0.82058,                0.85047,                0.87056,                0.43802,                 1.6195,                0.96081,                0.90137,              0.0063172,              0.0063172,              0.0063172
                    188,                 1.9022,                0.87408,                0.88796,                0.78071,                0.85047,                0.84273,                0.38326,                 1.6584,                0.88786,                0.91151,              0.0062974,              0.0062974,              0.0062974
                    189,                 1.7331,                0.79372,                0.89093,                 0.8517,                0.85981,                0.89258,                0.45178,                 1.6478,                 0.8203,                0.89305,              0.0062776,              0.0062776,              0.0062776
                    190,                 1.7705,                0.87801,                0.94705,                0.86378,                0.82972,                0.90825,                0.50152,                 1.4393,                0.79214,                 0.8886,              0.0062578,              0.0062578,              0.0062578
                    191,                 1.7709,                0.79731,                0.87635,                0.77853,                0.78851,                 0.8518,                0.47128,                 1.5423,                 0.7548,                0.88409,               0.006238,               0.006238,               0.006238
                    192,                 1.6847,                0.85616,                0.90801,                0.78878,                0.80272,                0.86411,                0.51352,                 1.3641,                0.71112,                0.87382,              0.0062182,              0.0062182,              0.0062182
                    193,                 1.6812,                0.83134,                0.88669,                0.80212,                0.79555,                0.88589,                 0.5198,                 1.3611,                0.74411,                0.86698,              0.0061984,              0.0061984,              0.0061984
                    194,                 1.6361,                0.81785,                0.91412,                0.85913,                0.80374,                0.89623,                0.50961,                 1.4829,                0.75746,                0.86867,              0.0061786,              0.0061786,              0.0061786
                    195,                 1.7735,                0.80679,                0.93799,                0.85263,                0.85047,                0.89722,                0.50313,                 1.4482,                 0.7696,                0.87365,              0.0061588,              0.0061588,              0.0061588
                    196,                 1.7034,                0.84381,                0.89388,                0.83306,                 0.8785,                0.90247,                0.48977,                 1.5828,                0.80991,                0.87792,               0.006139,               0.006139,               0.006139
                    197,                 1.7219,                0.90667,                0.90875,                0.87408,                0.84336,                0.91628,                 0.5113,                 1.4804,                0.76145,                0.87311,              0.0061192,              0.0061192,              0.0061192
                    198,                 1.8405,                0.83433,                0.88739,                0.88449,                0.85876,                0.91862,                0.49383,                 1.5759,                0.77211,                0.87704,              0.0060994,              0.0060994,              0.0060994
                    199,                 1.7568,                0.84565,                 0.9151,                0.81185,                 0.7757,                0.84414,                0.49176,                 1.3833,                0.73525,                0.87051,              0.0060796,              0.0060796,              0.0060796
                    200,                 1.7948,                0.86542,                0.89562,                0.82197,                0.83178,                0.88823,                0.53399,                 1.2844,                0.73832,                0.85368,              0.0060598,              0.0060598,              0.0060598
                    201,                 1.8754,                0.97399,                0.92092,                0.88067,                0.82773,                0.91065,                0.53432,                 1.3926,                0.74394,                0.86718,                0.00604,                0.00604,                0.00604
                    202,                 1.7018,                0.82232,                0.91913,                0.88405,                0.85047,                0.91523,                0.51474,                 1.4223,                0.76729,                0.86382,              0.0060202,              0.0060202,              0.0060202
                    203,                 1.6538,                0.87769,                0.87321,                0.91139,                0.86916,                0.92682,                0.52896,                 1.3486,                0.68809,                0.86265,              0.0060004,              0.0060004,              0.0060004
                    204,                 1.6749,                0.82316,                0.91281,                0.93778,                0.84523,                0.93618,                0.53618,                 1.4009,                0.70237,                 0.8629,              0.0059806,              0.0059806,              0.0059806
                    205,                  1.689,                0.82141,                0.90502,                0.84167,                0.79439,                0.88869,                0.47777,                 1.6062,                0.80443,                 0.8789,              0.0059608,              0.0059608,              0.0059608
                    206,                 1.7484,                0.88241,                0.89674,                0.81353,                0.82243,                0.90545,                0.47719,                 1.6138,                0.77286,                0.87383,               0.005941,               0.005941,               0.005941
                    207,                  1.664,                0.86404,                0.93268,                0.87689,                0.76636,                0.88682,                0.46673,                 1.5861,                 0.8161,                0.87413,              0.0059212,              0.0059212,              0.0059212
                    208,                 1.6464,                0.79257,                0.90628,                0.85555,                0.80374,                0.90484,                0.45276,                 1.5619,                0.75079,                0.88177,              0.0059014,              0.0059014,              0.0059014
                    209,                 1.8661,                0.83929,                0.89609,                0.85512,                0.71711,                0.84833,                0.36879,                 1.7665,                0.80988,                0.90734,              0.0058816,              0.0058816,              0.0058816
                    210,                 1.7251,                0.79776,                0.89765,                 0.8823,                0.77063,                0.89299,                0.45545,                 1.5819,                0.76382,                0.87559,              0.0058618,              0.0058618,              0.0058618
                    211,                 1.8525,                0.85554,                0.85696,                0.94168,                0.75451,                0.89697,                0.48673,                 1.4463,                 0.7464,                0.86799,               0.005842,               0.005842,               0.005842
                    212,                  1.637,                0.80622,                0.86789,                0.89853,                0.82761,                 0.9151,                0.51404,                 1.4379,                  0.747,                0.85774,              0.0058222,              0.0058222,              0.0058222
                    213,                 1.6801,                0.75762,                0.82161,                0.93715,                0.80374,                0.92764,                0.50157,                 1.4985,                0.75561,                0.86171,              0.0058024,              0.0058024,              0.0058024
                    214,                 1.6945,                0.79759,                0.87677,                0.92238,                 0.7757,                0.92921,                0.50361,                 1.4651,                0.71187,                0.86828,              0.0057826,              0.0057826,              0.0057826
                    215,                 1.7084,                0.73935,                  0.876,                0.86176,                0.81566,                0.92103,                  0.525,                 1.5069,                0.78028,                0.86532,              0.0057628,              0.0057628,              0.0057628
                    216,                 1.5716,                0.73044,                0.87346,                0.87752,                0.84112,                0.93104,                0.50026,                 1.5515,                0.81747,                0.86311,               0.005743,               0.005743,               0.005743
                    217,                 1.8571,                0.81155,                0.87569,                0.88126,                0.82243,                0.92165,                0.52108,                 1.4546,                0.75674,                0.85143,              0.0057232,              0.0057232,              0.0057232
                    218,                 1.7365,                0.83663,                0.89852,                0.83214,                0.84112,                0.90989,                0.53281,                 1.3929,                 0.7523,                0.84621,              0.0057034,              0.0057034,              0.0057034
                    219,                 1.6339,                0.80523,                0.87151,                0.91811,                0.71963,                0.89599,                0.51076,                 1.4332,                0.70159,                0.84147,              0.0056836,              0.0056836,              0.0056836
                    220,                 1.6387,                0.75054,                0.86535,                0.93707,                0.71028,                0.89145,                 0.5593,                  1.291,                0.67339,                0.85096,              0.0056638,              0.0056638,              0.0056638
                    221,                 1.6053,                 0.7998,                0.93807,                0.87109,                0.74766,                0.89128,                0.54753,                 1.2279,                0.68127,                 0.8519,               0.005644,               0.005644,               0.005644
                    222,                 1.5557,                0.74728,                0.86131,                0.86414,                0.77281,                0.89541,                 0.5527,                 1.2768,                 0.6932,                0.86012,              0.0056242,              0.0056242,              0.0056242
                    223,                 1.5186,                0.72797,                0.88394,                0.89794,                0.82226,                 0.9169,                0.56874,                 1.2286,                0.70752,                0.85205,              0.0056044,              0.0056044,              0.0056044
                    224,                 1.6826,                0.77427,                0.91447,                 0.8958,                0.82243,                0.93091,                0.55887,                 1.2639,                0.72869,                 0.8529,              0.0055846,              0.0055846,              0.0055846
                    225,                 1.6637,                0.77313,                0.89138,                0.91826,                0.82243,                0.93734,                0.54724,                 1.3647,                0.76995,                 0.8553,              0.0055648,              0.0055648,              0.0055648
                    226,                 1.6271,                0.81674,                0.88559,                0.86782,                0.81308,                0.89788,                0.48486,                 1.6355,                0.80216,                0.86532,               0.005545,               0.005545,               0.005545
                    227,                 1.8715,                0.85043,                 0.8759,                0.87848,                0.81076,                 0.9116,                0.51724,                 1.4894,                0.70462,                 0.8598,              0.0055252,              0.0055252,              0.0055252
                    228,                  1.788,                0.81658,                0.88872,                0.85406,                0.76571,                 0.8671,                0.47027,                  1.644,                 0.7599,                0.85741,              0.0055054,              0.0055054,              0.0055054
                    229,                 1.6528,                 0.8031,                0.85915,                 0.8374,                0.82243,                0.86275,                0.51809,                 1.4652,                 0.6914,                0.85643,              0.0054856,              0.0054856,              0.0054856
                    230,                 1.7218,                0.73455,                0.90355,                0.84862,                 0.7757,                0.86203,                0.49528,                 1.5751,                0.69083,                0.85255,              0.0054658,              0.0054658,              0.0054658
                    231,                 1.6977,                0.85832,                 0.8642,                0.79433,                0.75798,                0.84598,                0.46294,                 1.7104,                0.80972,                0.87327,               0.005446,               0.005446,               0.005446
                    232,                 1.6808,                0.76606,                0.92709,                0.77219,                0.75701,                0.84522,                0.44645,                 1.7122,                 0.8212,                0.87675,              0.0054262,              0.0054262,              0.0054262
                    233,                 1.7576,                0.85823,                0.86761,                0.74994,                0.83178,                0.82526,                0.44815,                 1.6969,                0.75305,                0.85663,              0.0054064,              0.0054064,              0.0054064
                    234,                 1.6583,                0.79054,                 0.8864,                0.75513,                0.75701,                0.79839,                0.39686,                 1.7541,                0.80027,                0.85468,              0.0053866,              0.0053866,              0.0053866
                    235,                 1.7168,                0.78154,                0.88244,                0.85164,                0.73832,                0.87327,                0.45983,                  1.632,                0.76024,                0.85592,              0.0053668,              0.0053668,              0.0053668
                    236,                 1.5928,                0.76864,                0.89976,                0.87605,                0.79266,                0.88698,                0.51024,                 1.5862,                0.72649,                0.84984,               0.005347,               0.005347,               0.005347
                    237,                 1.6768,                 0.8474,                0.85122,                0.83031,                0.82316,                0.83341,                0.50743,                 1.3612,                0.70368,                0.83659,              0.0053272,              0.0053272,              0.0053272
                    238,                 1.7285,                0.76536,                 0.8579,                0.80243,                0.80374,                0.80732,                0.45504,                 1.5059,                0.73922,                0.83955,              0.0053074,              0.0053074,              0.0053074
                    239,                 1.6603,                0.75221,                0.87439,                0.89572,                0.80374,                0.89126,                0.52179,                 1.5091,                0.76057,                0.83814,              0.0052876,              0.0052876,              0.0052876
                    240,                 1.6447,                0.76313,                0.85673,                0.85498,                0.81308,                0.89748,                0.47792,                 1.7414,                0.82588,                0.84098,              0.0052678,              0.0052678,              0.0052678
                    241,                 1.7366,                0.78451,                0.87062,                0.88942,                0.82693,                0.91233,                 0.4997,                 1.7459,                0.77231,                 0.8467,               0.005248,               0.005248,               0.005248
                    242,                 1.8213,                0.76242,                0.85277,                0.80601,                0.75701,                0.85376,                0.50763,                 1.4698,                0.69751,                 0.8485,              0.0052282,              0.0052282,              0.0052282
                    243,                  1.674,                0.74893,                0.89069,                0.89376,                0.78624,                0.90382,                0.46032,                 1.7431,                0.70925,                0.85165,              0.0052084,              0.0052084,              0.0052084
                    244,                 1.6182,                0.72682,                0.87455,                 0.9291,                0.75701,                0.90513,                0.54568,                  1.421,                0.67262,                0.84732,              0.0051886,              0.0051886,              0.0051886
                    245,                  1.796,                0.81891,                0.88991,                0.82156,                 0.7757,                 0.8565,                0.49302,                 1.6236,                0.73126,                0.85456,              0.0051688,              0.0051688,              0.0051688
                    246,                 1.6166,                0.74346,                 0.8509,                0.84349,                 0.8059,                0.89386,                0.48869,                 1.5695,                0.73584,                0.85388,               0.005149,               0.005149,               0.005149
                    247,                 1.5374,                 0.7263,                0.89609,                0.90449,                0.81308,                0.90634,                0.54985,                 1.4557,                0.69833,                0.85419,              0.0051292,              0.0051292,              0.0051292
                    248,                 1.6796,                0.76347,                0.85558,                 0.9271,                0.83196,                 0.9112,                0.56487,                  1.396,                0.71308,                 0.8578,              0.0051094,              0.0051094,              0.0051094
                    249,                 1.5728,                0.79603,                0.84908,                0.86025,                0.80374,                0.84838,                0.49092,                 1.6154,                0.77172,                0.86296,              0.0050896,              0.0050896,              0.0050896
                    250,                  1.805,                0.83834,                 0.8752,                0.89354,                0.82243,                0.88143,                0.51237,                 1.5006,                0.77501,                0.86128,              0.0050698,              0.0050698,              0.0050698
                    251,                 1.6537,                0.73008,                0.83475,                0.87584,                0.85981,                0.91468,                 0.5383,                  1.345,                0.74659,                0.85388,                0.00505,                0.00505,                0.00505
                    252,                 1.7111,                0.77171,                0.84959,                0.87764,                0.87146,                0.93292,                  0.535,                 1.3142,                0.71493,                 0.8528,              0.0050302,              0.0050302,              0.0050302
                    253,                 1.5337,                0.72967,                0.86913,                0.87904,                0.88296,                 0.9159,                0.51085,                 1.3796,                0.74368,                0.84972,              0.0050104,              0.0050104,              0.0050104
                    254,                 1.4466,                0.68889,                0.84459,                 0.9321,                0.89802,                0.94195,                0.56552,                 1.2302,                0.73621,                0.84226,              0.0049906,              0.0049906,              0.0049906
                    255,                  1.526,                0.69956,                0.88871,                0.95963,                0.83178,                 0.9392,                0.58804,                 1.2472,                0.69557,                0.84396,              0.0049708,              0.0049708,              0.0049708
                    256,                 1.5021,                 0.7321,                0.88266,                 0.9636,                0.86916,                0.95202,                0.59046,                 1.2359,                0.67227,                0.84295,               0.004951,               0.004951,               0.004951
                    257,                 1.6454,                0.78448,                0.87538,                0.91965,                0.85047,                0.93374,                0.57448,                 1.2916,                0.69765,                0.84533,              0.0049312,              0.0049312,              0.0049312
                    258,                 1.5747,                0.72436,                0.88789,                0.92374,                0.86916,                0.94062,                0.59219,                 1.3419,                0.68379,                0.83894,              0.0049114,              0.0049114,              0.0049114
                    259,                 1.6102,                0.70615,                0.87764,                0.95208,                0.86916,                0.94867,                0.60145,                 1.3496,                0.67796,                0.83493,              0.0048916,              0.0048916,              0.0048916
                    260,                 1.4876,                0.65861,                0.83982,                0.88054,                0.85981,                 0.9394,                0.59185,                 1.3607,                0.64393,                 0.8418,              0.0048718,              0.0048718,              0.0048718
                    261,                 1.5274,                0.67073,                0.87238,                0.85801,                 0.8785,                0.94365,                0.57829,                 1.4251,                0.60206,                0.83569,               0.004852,               0.004852,               0.004852
                    262,                 1.6178,                0.73358,                0.84613,                0.89469,                0.88785,                0.93389,                0.54307,                 1.4691,                0.63027,                  0.834,              0.0048322,              0.0048322,              0.0048322
                    263,                  1.558,                0.64733,                0.83778,                0.85901,                0.91111,                0.94295,                0.58555,                 1.4059,                0.61495,                0.83764,              0.0048124,              0.0048124,              0.0048124
                    264,                 1.4097,                0.64283,                0.86654,                0.90408,                0.86916,                0.95267,                0.61377,                 1.3579,                0.62824,                0.83589,              0.0047926,              0.0047926,              0.0047926
                    265,                 1.5948,                 0.6995,                0.83895,                0.88635,                 0.8972,                0.95295,                0.62365,                 1.2802,                0.63921,                0.83051,              0.0047728,              0.0047728,              0.0047728
                    266,                  1.573,                 0.6862,                0.84493,                0.85632,                0.88785,                0.94212,                0.61768,                 1.2932,                0.64724,                0.82995,               0.004753,               0.004753,               0.004753
                    267,                 1.5717,                0.80446,                0.80846,                0.84086,                0.85047,                0.91284,                0.54685,                 1.5514,                0.68216,                 0.8294,              0.0047332,              0.0047332,              0.0047332
                    268,                 1.5013,                0.71168,                0.82858,                0.89469,                0.85047,                0.93411,                 0.5813,                 1.3985,                 0.6661,                0.82659,              0.0047134,              0.0047134,              0.0047134
                    269,                  1.498,                 0.7015,                0.88453,                0.95101,                0.80374,                0.94284,                0.56681,                 1.5176,                0.67642,                0.82734,              0.0046936,              0.0046936,              0.0046936
                    270,                 1.6686,                0.74201,                0.87216,                0.92704,                0.83129,                0.94419,                0.59388,                 1.4538,                0.65952,                0.83047,              0.0046738,              0.0046738,              0.0046738
                    271,                 1.4922,                0.69816,                0.83424,                0.92249,                0.77868,                0.91228,                 0.5451,                 1.6418,                0.69219,                0.83233,               0.004654,               0.004654,               0.004654
                    272,                 1.5578,                0.70033,                0.86643,                0.89986,                0.76636,                0.89378,                0.56516,                 1.3807,                0.63199,                0.83026,              0.0046342,              0.0046342,              0.0046342
                    273,                 1.4192,                0.65885,                0.84995,                0.75925,                0.85477,                0.88629,                0.55489,                 1.4097,                0.64319,                0.83553,              0.0046144,              0.0046144,              0.0046144
                    274,                 1.5642,                0.67592,                0.86737,                0.81212,                0.79439,                0.90496,                 0.5151,                 1.5575,                0.68143,                0.83765,              0.0045946,              0.0045946,              0.0045946
                    275,                  1.616,                0.72636,                0.86932,                 0.8306,                0.74766,                0.88333,                0.55767,                  1.331,                0.64519,                0.83267,              0.0045748,              0.0045748,              0.0045748
                    276,                 1.4793,                0.68019,                0.83205,                0.84544,                0.74766,                0.88438,                0.53651,                 1.3177,                0.65066,                0.83239,               0.004555,               0.004555,               0.004555
                    277,                 1.4511,                0.66047,                0.85351,                0.88213,                0.76939,                0.91127,                0.51305,                 1.4639,                0.67188,                 0.8325,              0.0045352,              0.0045352,              0.0045352
                    278,                 1.5441,                0.74829,                0.86999,                0.89894,                 0.7757,                0.92047,                0.54671,                 1.4344,                0.66429,                0.83267,              0.0045154,              0.0045154,              0.0045154
                    279,                 1.4315,                0.67087,                0.86608,                0.94201,                0.79439,                0.93849,                0.60806,                 1.3639,                0.64198,                0.83839,              0.0044956,              0.0044956,              0.0044956
                    280,                 1.4961,                0.69523,                0.85311,                 0.8984,                0.80374,                0.93984,                0.58809,                 1.3399,                0.63777,                0.83956,              0.0044758,              0.0044758,              0.0044758
                    281,                 1.5036,                0.72727,                0.85582,                0.92455,                0.84112,                0.94945,                0.57288,                 1.4866,                0.65255,                0.83636,               0.004456,               0.004456,               0.004456
                    282,                  1.456,                0.69743,                0.82973,                 0.9442,                0.79076,                0.93081,                0.58787,                 1.3409,                0.64961,                0.83339,              0.0044362,              0.0044362,              0.0044362
                    283,                 1.5143,                0.80164,                0.84522,                0.91286,                0.80374,                0.92518,                0.57463,                 1.2955,                0.64688,                0.83335,              0.0044164,              0.0044164,              0.0044164
                    284,                 1.4667,                 0.7022,                0.86073,                0.88028,                 0.7757,                 0.9032,                0.54575,                 1.3123,                 0.6571,                0.83554,              0.0043966,              0.0043966,              0.0043966
                    285,                 1.5083,                0.69698,                0.86047,                0.84175,                0.79541,                0.89739,                0.56433,                 1.3366,                0.65818,                0.82959,              0.0043768,              0.0043768,              0.0043768
                    286,                 1.4462,                0.69682,                0.85349,                0.90016,                0.81308,                0.93024,                0.54795,                 1.3788,                0.66187,                  0.831,               0.004357,               0.004357,               0.004357
                    287,                 1.3745,                0.67698,                0.83926,                0.93181,                0.81308,                0.93565,                 0.6109,                  1.245,                0.59871,                0.83071,              0.0043372,              0.0043372,              0.0043372
                    288,                 1.5693,                0.69209,                0.82102,                0.94546,                0.81004,                0.94007,                0.59702,                 1.3012,                 0.6083,                0.83129,              0.0043174,              0.0043174,              0.0043174
                    289,                  1.642,                0.73065,                 0.8741,                0.91866,                0.84447,                0.94569,                0.57451,                 1.3336,                 0.6344,                 0.8295,              0.0042976,              0.0042976,              0.0042976
                    290,                 1.3895,                0.62819,                0.86051,                0.81249,                0.89095,                0.92734,                0.58036,                 1.3731,                0.63203,                0.82764,              0.0042778,              0.0042778,              0.0042778
                    291,                 1.4957,                0.69778,                0.85929,                0.95453,                0.78472,                0.93471,                0.58678,                 1.3517,                0.63355,                0.82803,               0.004258,               0.004258,               0.004258
                    292,                 1.4539,                0.68972,                0.86608,                0.90027,                0.84364,                0.94782,                0.61475,                 1.2957,                0.59543,                0.82896,              0.0042382,              0.0042382,              0.0042382
                    293,                 1.3784,                0.65273,                0.87361,                0.90693,                 0.9107,                0.96275,                0.63224,                 1.2615,                0.65079,                 0.8338,              0.0042184,              0.0042184,              0.0042184
                    294,                 1.4861,                0.60947,                 0.8669,                0.90034,                0.92878,                0.96531,                0.60536,                 1.2415,                0.69537,                0.83295,              0.0041986,              0.0041986,              0.0041986
                    295,                 1.4346,                0.65662,                0.83543,                0.90495,                0.88976,                0.96241,                0.61828,                 1.2489,                0.69382,                0.82912,              0.0041788,              0.0041788,              0.0041788
                    296,                 1.3305,                0.65981,                0.79855,                0.90321,                0.87211,                0.95524,                 0.5828,                 1.2918,                0.70644,                0.82691,               0.004159,               0.004159,               0.004159
                    297,                 1.4307,                0.71703,                0.85067,                0.89906,                0.91569,                 0.9636,                0.62381,                  1.256,                0.68706,                0.82238,              0.0041392,              0.0041392,              0.0041392
